SUB ESTAÇÃO;ICOARACI;SALA DE COMANDO CARRIER 36000BTUs - 01IC
SUB ESTAÇÃO;ICOARACI;SALA DE COMANDO CARRIER 36000BTUs - 02IC
SUB ESTAÇÃO;INDEPENDÊNCIA;SALA DE COMANDO CARRIER 36000BTUs - 01IN
SUB ESTAÇÃO;INDEPENDÊNCIA;SALA DE COMANDO CARRIER 60000BTUs - 02IN
SUB ESTAÇÃO;REDUTO;SALA DE COMANDO CARRIER 48000BTUs - 01RD
SUB ESTAÇÃO;REDUTO;SALA DE COMANDO MIDEA 18000BTUs - 02RD
SUB ESTAÇÃO;REDUTO;SALA DE COMANDO CARRIER 36000BTUs - 03RD
SUB ESTAÇÃO;REDUTO;SALA DE COMANDO CARRIER 36000BTUs - 04RD
SUB ESTAÇÃO;BENGUÍ;SALA DE COMANDO MIDEA 22000BTUs - 01BE
SUB ESTAÇÃO;BENGUÍ;SALA DE COMANDO MIDEA 22000BTUs - 02BE
SUB ESTAÇÃO;BENEVIDES;SALA DE COMANDO CARRIER 36000BTUs - 01BV
SUB ESTAÇÃO;BENEVIDES;SALA DE COMANDO CARRIER 36000BTUs - 02BV
SUB ESTAÇÃO;BENEVIDES;SALA RÁDIO MIDEA 9000BTUs - 03BV
SUB ESTAÇÃO;BENEVIDES;SALA DE ELETRECISTAS YORK 12000BTUs - 04BV
SUB ESTAÇÃO;SANTA IZABEL;SALA DE COMANDO MIDEA 22000BTUs - 01SI
SUB ESTAÇÃO;SANTA IZABEL;SALA DE COMANDO MIDEA 22000BTUs - 02SI
SUB ESTAÇÃO;MOSQUEIRO;SALA DE COMANDO MIDEA 18000BTUs - 01MO
SUB ESTAÇÃO;MOSQUEIRO;SALA DE COMANDO CARRIER 18000BTUs - 02MO
SUB ESTAÇÃO;ABAETETUBA;SALA DE COMANDO CARRIER 36000BTUs - 01AB
SUB ESTAÇÃO;ABAETETUBA;SALA DE COMANDO CARRIER 36000BTUs - 02AB
SUB ESTAÇÃO;ABAETETUBA;SALA DE COMANDO CARRIER 60000BTUs - 03AB
SUB ESTAÇÃO;VILA DO CONDE;SALA DE COMANDO CARRIER 36000BTUs - 01VCO
SUB ESTAÇÃO;VILA DO CONDE;SALA DE RADIO  18000BTUs - 02VCO
SUB ESTAÇÃO;VILA DO CONDE;SALA DE COMANDO CARRIER 36000BTUs - 03VCO
SUB ESTAÇÃO;MOJU;SALA DE COMANDO CARRIER 36000BTUs - 01MJ
SUB ESTAÇÃO;MOJU;SALA DE COMANDO CARRIER 18000BTUs - 02MJ
SUB ESTAÇÃO;TAILANDIA;SALA DE COMANDO  36000BTUs - 01TA
SUB ESTAÇÃO;TAILANDIA;SALA DE COMANDO  18000BTUs - 02TA
SUB ESTAÇÃO;CASTANHAL;SALA DE COMANDO  48000BTUs - 01TA
SUB ESTAÇÃO;CASTANHAL;SALA DE COMANDO  48000BTUs - 02TA
SUB ESTAÇÃO;GRÃO PARA;SALA DE COMANDO  12000BTUs - 01GP
SUB ESTAÇÃO;GRÃO PARA;SALA DE COMANDO  12000BTUs - 02GP
